machine,limits,benchmark,lower_is_better,class,repetition,result
"nibbler.soe.ucsc.edu","without","stressng-cpu-rgb",false,"cpu","1",72967.796585
"nibbler.soe.ucsc.edu","without","stressng-cpu-sdbm",false,"cpu","1",92137.459214
"nibbler.soe.ucsc.edu","without","stressng-cpu-sieve",false,"cpu","1",20.348139
"nibbler.soe.ucsc.edu","without","stressng-cpu-sqrt",false,"cpu","1",2875.820602
"nibbler.soe.ucsc.edu","without","stressng-cpu-trig",false,"cpu","1",659.909517
"nibbler.soe.ucsc.edu","without","stressng-cpu-union",false,"cpu","1",16337.309738
"nibbler.soe.ucsc.edu","without","stressng-cpu-zeta",false,"cpu","1",562.861942
"nibbler.soe.ucsc.edu","without","stressng-matrix-add",false,"matrix","1",155549.537877
"nibbler.soe.ucsc.edu","without","stressng-matrix-div",false,"matrix","1",53373.29215
"nibbler.soe.ucsc.edu","without","stressng-matrix-frobenius",false,"matrix","1",59101.635318
"nibbler.soe.ucsc.edu","without","stressng-matrix-mult",false,"matrix","1",209970.200973
"nibbler.soe.ucsc.edu","without","stressng-matrix-prod",false,"matrix","1",313.501031
"nibbler.soe.ucsc.edu","without","stressng-matrix-sub",false,"matrix","1",158236.584761
"nibbler.soe.ucsc.edu","without","stressng-matrix-hadamard",false,"matrix","1",165939.25961
"nibbler.soe.ucsc.edu","without","stressng-matrix-trans",false,"matrix","1",42117.864684
"nibbler.soe.ucsc.edu","without","stressng-string-index",false,"string","1",55824.788997
"nibbler.soe.ucsc.edu","without","stressng-string-rindex",false,"string","1",31741.847677
"nibbler.soe.ucsc.edu","without","stressng-string-strcasecmp",false,"string","1",18907.081067
"nibbler.soe.ucsc.edu","without","stressng-string-strcat",false,"string","1",28646.897668
"nibbler.soe.ucsc.edu","without","stressng-string-strchr",false,"string","1",54353.484016
"nibbler.soe.ucsc.edu","without","stressng-string-strcoll",false,"string","1",26201.49183
"nibbler.soe.ucsc.edu","without","stressng-string-strcmp",false,"string","1",33219.88237
"nibbler.soe.ucsc.edu","without","stressng-string-strcpy",false,"string","1",93199.54664
"nibbler.soe.ucsc.edu","without","stressng-string-strlen",false,"string","1",70888.813521
"nibbler.soe.ucsc.edu","without","stressng-string-strncasecmp",false,"string","1",17683.861556
"nibbler.soe.ucsc.edu","without","stressng-string-strncat",false,"string","1",24240.329475
"nibbler.soe.ucsc.edu","without","stressng-string-strncmp",false,"string","1",24081.379806
"nibbler.soe.ucsc.edu","without","stressng-string-strrchr",false,"string","1",31524.631567
"nibbler.soe.ucsc.edu","without","stressng-string-strxfrm",false,"string","1",4764.81136
"nibbler.soe.ucsc.edu","without","stressng-cpu-af-alg",false,"cpu","1",249921.422891
"nibbler.soe.ucsc.edu","without","stressng-cpu-bsearch",false,"cpu","1",123.392892
"nibbler.soe.ucsc.edu","without","stressng-cpu-cpu",false,"cpu","1",105.452168
"nibbler.soe.ucsc.edu","without","stressng-cpu-crypt",false,"cpu","1",115.930143
"nibbler.soe.ucsc.edu","without","stressng-cpu-hsearch",false,"cpu","1",3000.163162
"nibbler.soe.ucsc.edu","without","stressng-cpu-longjmp",false,"cpu","1",76467.426611
"nibbler.soe.ucsc.edu","without","stressng-cpu-lsearch",false,"cpu","1",5.700024
"nibbler.soe.ucsc.edu","without","stressng-cpu-qsort",false,"cpu","1",5.399977
"nibbler.soe.ucsc.edu","without","stressng-cpu-str",false,"cpu","1",22546.855397
"nibbler.soe.ucsc.edu","without","stressng-cpu-stream",false,"cpu","1",29.457113
"nibbler.soe.ucsc.edu","without","stressng-cpu-tsc",false,"cpu","1",998275.592438
"nibbler.soe.ucsc.edu","without","stressng-cpu-tsearch",false,"cpu","1",13.06891
"nibbler.soe.ucsc.edu","without","stressng-cpu-vecmath",false,"cpu","1",20359.040773
"nibbler.soe.ucsc.edu","without","stressng-cpu-wcs",false,"cpu","1",9193.899826
"nibbler.soe.ucsc.edu","without","stressng-memory-lockbus",false,"memory","1",1994500.97962
"nibbler.soe.ucsc.edu","without","stressng-memory-malloc",false,"memory","1",9737.438536
"nibbler.soe.ucsc.edu","without","stressng-memory-matrix",false,"memory","1",3039.820365
"nibbler.soe.ucsc.edu","without","stressng-memory-memcpy",false,"memory","1",1546.379722
"nibbler.soe.ucsc.edu","without","stressng-memory-memfd",false,"memory","1",3449.263158
"nibbler.soe.ucsc.edu","without","stressng-memory-mincore",false,"memory","1",44423.162664
"nibbler.soe.ucsc.edu","without","stressng-memory-null",false,"memory","1",7774613.57909
"nibbler.soe.ucsc.edu","without","stressng-memory-pipe",false,"memory","1",273366.690352
"nibbler.soe.ucsc.edu","without","stressng-memory-str",false,"memory","1",22019.549621
"nibbler.soe.ucsc.edu","without","stressng-memory-vm",false,"memory","1",13977.19233
"nibbler.soe.ucsc.edu","without","stressng-memory-zero",false,"memory","1",2195017.48899
"nibbler.soe.ucsc.edu","without","stressng-cpu-cache-cache","cpu-cache","1",70.200274
"nibbler.soe.ucsc.edu","without","stressng-cpu-cache-icache","cpu-cache","1",11511.795334
"nibbler.soe.ucsc.edu","without","stressng-cpu-ackermann",false,"cpu","2",2.95064
"nibbler.soe.ucsc.edu","without","stressng-cpu-bitops",false,"cpu","2",2248.248327
"nibbler.soe.ucsc.edu","without","stressng-cpu-callfunc",false,"cpu","2",117468.089291
"nibbler.soe.ucsc.edu","without","stressng-cpu-cdouble",false,"cpu","2",6603.315744
"nibbler.soe.ucsc.edu","without","stressng-cpu-cfloat",false,"cpu","2",4055.145665
"nibbler.soe.ucsc.edu","without","stressng-cpu-clongdouble",false,"cpu","2",93.412837
"nibbler.soe.ucsc.edu","without","stressng-cpu-correlate",false,"cpu","2",46.12583
"nibbler.soe.ucsc.edu","without","stressng-cpu-crc16",false,"cpu","2",65.018669
"nibbler.soe.ucsc.edu","without","stressng-cpu-decimal32",false,"cpu","2",1615.686903
"nibbler.soe.ucsc.edu","without","stressng-cpu-decimal64",false,"cpu","2",1860.254628
"nibbler.soe.ucsc.edu","without","stressng-cpu-decimal128",false,"cpu","2",292.549216
"nibbler.soe.ucsc.edu","without","stressng-cpu-dither",false,"cpu","2",46.025545
"nibbler.soe.ucsc.edu","without","stressng-cpu-djb2a",false,"cpu","2",84702.652434
"nibbler.soe.ucsc.edu","without","stressng-cpu-double",false,"cpu","2",8929.409793
"nibbler.soe.ucsc.edu","without","stressng-cpu-euler",false,"cpu","2",5805359.24635
"nibbler.soe.ucsc.edu","without","stressng-cpu-explog",false,"cpu","2",128.457071
"nibbler.soe.ucsc.edu","without","stressng-cpu-fft",false,"cpu","2",338.018902
"nibbler.soe.ucsc.edu","without","stressng-cpu-fibonacci",false,"cpu","2",9293070.45025
"nibbler.soe.ucsc.edu","without","stressng-cpu-float",false,"cpu","2",37723.816923
"nibbler.soe.ucsc.edu","without","stressng-cpu-fnv1a",false,"cpu","2",92140.857027
"nibbler.soe.ucsc.edu","without","stressng-cpu-gamma",false,"cpu","2",390.863731
"nibbler.soe.ucsc.edu","without","stressng-cpu-gcd",false,"cpu","2",1874.301653
"nibbler.soe.ucsc.edu","without","stressng-cpu-gray",false,"cpu","2",14013.215369
"nibbler.soe.ucsc.edu","without","stressng-cpu-hamming",false,"cpu","2",429.279356
"nibbler.soe.ucsc.edu","without","stressng-cpu-hanoi",false,"cpu","2",108.423367
"nibbler.soe.ucsc.edu","without","stressng-cpu-hyperbolic",false,"cpu","2",1104.942096
"nibbler.soe.ucsc.edu","without","stressng-cpu-idct",false,"cpu","2",29303.605497
"nibbler.soe.ucsc.edu","without","stressng-cpu-int128",false,"cpu","2",5708.638345
"nibbler.soe.ucsc.edu","without","stressng-cpu-int64",false,"cpu","2",40575.310283
"nibbler.soe.ucsc.edu","without","stressng-cpu-int32",false,"cpu","2",44366.429049
"nibbler.soe.ucsc.edu","without","stressng-cpu-int16",false,"cpu","2",48590.17493
"nibbler.soe.ucsc.edu","without","stressng-cpu-int8",false,"cpu","2",43173.582347
"nibbler.soe.ucsc.edu","without","stressng-cpu-int128float",false,"cpu","2",5322.347846
"nibbler.soe.ucsc.edu","without","stressng-cpu-int128double",false,"cpu","2",3642.300695
"nibbler.soe.ucsc.edu","without","stressng-cpu-int128longdouble",false,"cpu","2",1015.420883
"nibbler.soe.ucsc.edu","without","stressng-cpu-int128decimal32",false,"cpu","2",1201.698682
"nibbler.soe.ucsc.edu","without","stressng-cpu-int128decimal64",false,"cpu","2",1390.194432
"nibbler.soe.ucsc.edu","without","stressng-cpu-int128decimal128",false,"cpu","2",249.756168
"nibbler.soe.ucsc.edu","without","stressng-cpu-int64float",false,"cpu","2",24677.312355
"nibbler.soe.ucsc.edu","without","stressng-cpu-int64double",false,"cpu","2",7797.048507
"nibbler.soe.ucsc.edu","without","stressng-cpu-int64longdouble",false,"cpu","2",1181.468001
"nibbler.soe.ucsc.edu","without","stressng-cpu-int32float",false,"cpu","2",25045.580016
"nibbler.soe.ucsc.edu","without","stressng-cpu-int32double",false,"cpu","2",7920.121338
"nibbler.soe.ucsc.edu","without","stressng-cpu-int32longdouble",false,"cpu","2",1183.450877
"nibbler.soe.ucsc.edu","without","stressng-cpu-jenkin",false,"cpu","2",25990.854531
"nibbler.soe.ucsc.edu","without","stressng-cpu-jmp",false,"cpu","2",33718.280391
"nibbler.soe.ucsc.edu","without","stressng-cpu-ln2",false,"cpu","2",20189.706258
"nibbler.soe.ucsc.edu","without","stressng-cpu-longdouble",false,"cpu","2",1204.221504
"nibbler.soe.ucsc.edu","without","stressng-cpu-loop",false,"cpu","2",28768.544038
"nibbler.soe.ucsc.edu","without","stressng-cpu-matrixprod",false,"cpu","2",164.315118
"nibbler.soe.ucsc.edu","without","stressng-cpu-nsqrt",false,"cpu","2",153.172289
"nibbler.soe.ucsc.edu","without","stressng-cpu-omega",false,"cpu","2",3524789.046
"nibbler.soe.ucsc.edu","without","stressng-cpu-parity",false,"cpu","2",5182.840934
"nibbler.soe.ucsc.edu","without","stressng-cpu-phi",false,"cpu","2",10797885.463
"nibbler.soe.ucsc.edu","without","stressng-cpu-pi",false,"cpu","2",1022992.30241
"nibbler.soe.ucsc.edu","without","stressng-cpu-pjw",false,"cpu","2",34773.904463
"nibbler.soe.ucsc.edu","without","stressng-cpu-prime",false,"cpu","2",10.793348
"nibbler.soe.ucsc.edu","without","stressng-cpu-psi",false,"cpu","2",1382951.67554
"nibbler.soe.ucsc.edu","without","stressng-cpu-queens",false,"cpu","2",64.902063
"nibbler.soe.ucsc.edu","without","stressng-cpu-rand",false,"cpu","2",15553.773671
"nibbler.soe.ucsc.edu","without","stressng-cpu-rand48",false,"cpu","2",3976.732778
"nibbler.soe.ucsc.edu","without","stressng-cpu-rgb",false,"cpu","2",72959.255704
"nibbler.soe.ucsc.edu","without","stressng-cpu-sdbm",false,"cpu","2",92165.239516
"nibbler.soe.ucsc.edu","without","stressng-cpu-sieve",false,"cpu","2",20.395802
"nibbler.soe.ucsc.edu","without","stressng-cpu-sqrt",false,"cpu","2",2879.419404
"nibbler.soe.ucsc.edu","without","stressng-cpu-trig",false,"cpu","2",655.545328
"nibbler.soe.ucsc.edu","without","stressng-cpu-union",false,"cpu","2",16178.737416
"nibbler.soe.ucsc.edu","without","stressng-cpu-zeta",false,"cpu","2",562.864706
"nibbler.soe.ucsc.edu","without","stressng-matrix-add",false,"matrix","2",158182.703419
"nibbler.soe.ucsc.edu","without","stressng-matrix-div",false,"matrix","2",53422.787234
"nibbler.soe.ucsc.edu","without","stressng-matrix-frobenius",false,"matrix","2",59092.729648
"nibbler.soe.ucsc.edu","without","stressng-matrix-mult",false,"matrix","2",208419.130458
"nibbler.soe.ucsc.edu","without","stressng-matrix-prod",false,"matrix","2",315.101638
"nibbler.soe.ucsc.edu","without","stressng-matrix-sub",false,"matrix","2",152355.810251
"nibbler.soe.ucsc.edu","without","stressng-matrix-hadamard",false,"matrix","2",160965.394846
"nibbler.soe.ucsc.edu","without","stressng-matrix-trans",false,"matrix","2",42234.560105
"nibbler.soe.ucsc.edu","without","stressng-string-index",false,"string","2",58572.842628
"nibbler.soe.ucsc.edu","without","stressng-string-rindex",false,"string","2",31999.028991
"nibbler.soe.ucsc.edu","without","stressng-string-strcasecmp",false,"string","2",18967.402261
"nibbler.soe.ucsc.edu","without","stressng-string-strcat",false,"string","2",28225.57066
"nibbler.soe.ucsc.edu","without","stressng-string-strchr",false,"string","2",54353.606047
"nibbler.soe.ucsc.edu","without","stressng-string-strcoll",false,"string","2",25945.867427
"nibbler.soe.ucsc.edu","without","stressng-string-strcmp",false,"string","2",35385.038808
"nibbler.soe.ucsc.edu","without","stressng-string-strcpy",false,"string","2",91190.702208
"nibbler.soe.ucsc.edu","without","stressng-string-strlen",false,"string","2",71457.864072
"nibbler.soe.ucsc.edu","without","stressng-string-strncasecmp",false,"string","2",18230.963895
"nibbler.soe.ucsc.edu","without","stressng-string-strncat",false,"string","2",24635.996328
"nibbler.soe.ucsc.edu","without","stressng-string-strncmp",false,"string","2",29445.891266
"nibbler.soe.ucsc.edu","without","stressng-string-strrchr",false,"string","2",31486.29759
"nibbler.soe.ucsc.edu","without","stressng-string-strxfrm",false,"string","2",4775.078483
"nibbler.soe.ucsc.edu","without","stressng-cpu-af-alg",false,"cpu","2",253305.806433
"nibbler.soe.ucsc.edu","without","stressng-cpu-bsearch",false,"cpu","2",123.018243
"nibbler.soe.ucsc.edu","without","stressng-cpu-cpu",false,"cpu","2",105.487072
"nibbler.soe.ucsc.edu","without","stressng-cpu-crypt",false,"cpu","2",115.994734
"nibbler.soe.ucsc.edu","without","stressng-cpu-hsearch",false,"cpu","2",3010.365334
"nibbler.soe.ucsc.edu","without","stressng-cpu-longjmp",false,"cpu","2",66225.418418
"nibbler.soe.ucsc.edu","without","stressng-cpu-lsearch",false,"cpu","2",5.700032
"nibbler.soe.ucsc.edu","without","stressng-cpu-qsort",false,"cpu","2",5.499993
"nibbler.soe.ucsc.edu","without","stressng-cpu-str",false,"cpu","2",22467.030164
"nibbler.soe.ucsc.edu","without","stressng-cpu-stream",false,"cpu","2",29.633062
"nibbler.soe.ucsc.edu","without","stressng-cpu-tsc",false,"cpu","2",998361.30295
"nibbler.soe.ucsc.edu","without","stressng-cpu-tsearch",false,"cpu","2",13.068841
"nibbler.soe.ucsc.edu","without","stressng-cpu-vecmath",false,"cpu","2",20360.093687
"nibbler.soe.ucsc.edu","without","stressng-cpu-wcs",false,"cpu","2",9193.998246
"nibbler.soe.ucsc.edu","without","stressng-memory-lockbus",false,"memory","2",1994823.67604
"nibbler.soe.ucsc.edu","without","stressng-memory-malloc",false,"memory","2",9823.725096
"nibbler.soe.ucsc.edu","without","stressng-memory-matrix",false,"memory","2",3040.821895
"nibbler.soe.ucsc.edu","without","stressng-memory-memcpy",false,"memory","2",1547.747379
"nibbler.soe.ucsc.edu","without","stressng-memory-memfd",false,"memory","2",3483.641196
"nibbler.soe.ucsc.edu","without","stressng-memory-mincore",false,"memory","2",44204.074016
"nibbler.soe.ucsc.edu","without","stressng-memory-null",false,"memory","2",7802137.67178
"nibbler.soe.ucsc.edu","without","stressng-memory-pipe",false,"memory","2",273017.725273
"nibbler.soe.ucsc.edu","without","stressng-memory-str",false,"memory","2",22304.602634
"nibbler.soe.ucsc.edu","without","stressng-memory-vm",false,"memory","2",13952.925829
"nibbler.soe.ucsc.edu","without","stressng-memory-zero",false,"memory","2",2195032.00774
"nibbler.soe.ucsc.edu","without","stressng-cpu-cache-cache","cpu-cache","2",69.800265
"nibbler.soe.ucsc.edu","without","stressng-cpu-cache-icache","cpu-cache","2",11498.680261
"piha.soe.ucsc.edu","without","stressng-cpu-ackermann",false,"cpu","1",1.90959
"piha.soe.ucsc.edu","without","stressng-cpu-bitops",false,"cpu","1",1304.974705
"piha.soe.ucsc.edu","without","stressng-cpu-callfunc",false,"cpu","1",51233.28355
"piha.soe.ucsc.edu","without","stressng-cpu-cdouble",false,"cpu","1",3476.14298
"piha.soe.ucsc.edu","without","stressng-cpu-cfloat",false,"cpu","1",2240.556303
"piha.soe.ucsc.edu","without","stressng-cpu-clongdouble",false,"cpu","1",35.141833
"piha.soe.ucsc.edu","without","stressng-cpu-correlate",false,"cpu","1",29.845467
"piha.soe.ucsc.edu","without","stressng-cpu-crc16",false,"cpu","1",34.057782
"piha.soe.ucsc.edu","without","stressng-cpu-decimal32",false,"cpu","1",750.205616
"piha.soe.ucsc.edu","without","stressng-cpu-decimal64",false,"cpu","1",838.261767
"piha.soe.ucsc.edu","without","stressng-cpu-decimal128",false,"cpu","1",128.985374
"piha.soe.ucsc.edu","without","stressng-cpu-dither",false,"cpu","1",23.723435
"piha.soe.ucsc.edu","without","stressng-cpu-djb2a",false,"cpu","1",38729.09825
"piha.soe.ucsc.edu","without","stressng-cpu-double",false,"cpu","1",3255.949837
"piha.soe.ucsc.edu","without","stressng-cpu-euler",false,"cpu","1",2108719.76446
"piha.soe.ucsc.edu","without","stressng-cpu-explog",false,"cpu","1",56.452326
"piha.soe.ucsc.edu","without","stressng-cpu-fft",false,"cpu","1",126.20314
"piha.soe.ucsc.edu","without","stressng-cpu-fibonacci",false,"cpu","1",4857070.25766
"piha.soe.ucsc.edu","without","stressng-cpu-float",false,"cpu","1",18983.359315
"piha.soe.ucsc.edu","without","stressng-cpu-fnv1a",false,"cpu","1",42215.400584
"piha.soe.ucsc.edu","without","stressng-cpu-gamma",false,"cpu","1",182.432156
"piha.soe.ucsc.edu","without","stressng-cpu-gcd",false,"cpu","1",1031.703936
"piha.soe.ucsc.edu","without","stressng-cpu-gray",false,"cpu","1",5076.389349
"piha.soe.ucsc.edu","without","stressng-cpu-hamming",false,"cpu","1",215.780991
"piha.soe.ucsc.edu","without","stressng-cpu-hanoi",false,"cpu","1",33.576
"piha.soe.ucsc.edu","without","stressng-cpu-hyperbolic",false,"cpu","1",445.191445
"piha.soe.ucsc.edu","without","stressng-cpu-idct",false,"cpu","1",10150.394382
"piha.soe.ucsc.edu","without","stressng-cpu-int128",false,"cpu","1",2226.259926
"piha.soe.ucsc.edu","without","stressng-cpu-int64",false,"cpu","1",22487.69355
"piha.soe.ucsc.edu","without","stressng-cpu-int32",false,"cpu","1",23098.610373
"piha.soe.ucsc.edu","without","stressng-cpu-int16",false,"cpu","1",25665.800098
"piha.soe.ucsc.edu","without","stressng-cpu-int8",false,"cpu","1",23148.094267
"piha.soe.ucsc.edu","without","stressng-cpu-int128float",false,"cpu","1",2017.99235
"piha.soe.ucsc.edu","without","stressng-cpu-int128double",false,"cpu","1",1352.019703
"piha.soe.ucsc.edu","without","stressng-cpu-int128longdouble",false,"cpu","1",416.967601
"piha.soe.ucsc.edu","without","stressng-cpu-int128decimal32",false,"cpu","1",595.37963
"piha.soe.ucsc.edu","without","stressng-cpu-int128decimal64",false,"cpu","1",620.66302
"piha.soe.ucsc.edu","without","stressng-cpu-int128decimal128",false,"cpu","1",125.565069
"piha.soe.ucsc.edu","without","stressng-cpu-int64float",false,"cpu","1",12553.171531
"piha.soe.ucsc.edu","without","stressng-cpu-int64double",false,"cpu","1",2987.659042
"piha.soe.ucsc.edu","without","stressng-cpu-int64longdouble",false,"cpu","1",502.324046
"piha.soe.ucsc.edu","without","stressng-cpu-int32float",false,"cpu","1",13114.496929
"piha.soe.ucsc.edu","without","stressng-cpu-int32double",false,"cpu","1",3047.459167
"piha.soe.ucsc.edu","without","stressng-cpu-int32longdouble",false,"cpu","1",497.993577
"piha.soe.ucsc.edu","without","stressng-cpu-jenkin",false,"cpu","1",12395.950833
"piha.soe.ucsc.edu","without","stressng-cpu-jmp",false,"cpu","1",16740.305368
"piha.soe.ucsc.edu","without","stressng-cpu-ln2",false,"cpu","1",6818.439503
"piha.soe.ucsc.edu","without","stressng-cpu-longdouble",false,"cpu","1",510.996942
"piha.soe.ucsc.edu","without","stressng-cpu-loop",false,"cpu","1",11231.087561
"piha.soe.ucsc.edu","without","stressng-cpu-matrixprod",false,"cpu","1",99.512479
"piha.soe.ucsc.edu","without","stressng-cpu-nsqrt",false,"cpu","1",80.857299
"piha.soe.ucsc.edu","without","stressng-cpu-omega",false,"cpu","1",1406563.78534
"piha.soe.ucsc.edu","without","stressng-cpu-parity",false,"cpu","1",2375.542287
"piha.soe.ucsc.edu","without","stressng-cpu-phi",false,"cpu","1",5317018.19844
"piha.soe.ucsc.edu","without","stressng-cpu-pi",false,"cpu","1",446272.673028
"piha.soe.ucsc.edu","without","stressng-cpu-pjw",false,"cpu","1",16406.618132
"piha.soe.ucsc.edu","without","stressng-cpu-prime",false,"cpu","1",2.775917
"piha.soe.ucsc.edu","without","stressng-cpu-psi",false,"cpu","1",474470.116757
"piha.soe.ucsc.edu","without","stressng-cpu-queens",false,"cpu","1",31.338098
"piha.soe.ucsc.edu","without","stressng-cpu-rand",false,"cpu","1",8127.22519
"piha.soe.ucsc.edu","without","stressng-cpu-rand48",false,"cpu","1",1644.109212
"piha.soe.ucsc.edu","without","stressng-cpu-rgb",false,"cpu","1",28016.210407
"piha.soe.ucsc.edu","without","stressng-cpu-sdbm",false,"cpu","1",42217.429139
"piha.soe.ucsc.edu","without","stressng-cpu-sieve",false,"cpu","1",11.611437
"piha.soe.ucsc.edu","without","stressng-cpu-sqrt",false,"cpu","1",855.528385
"piha.soe.ucsc.edu","without","stressng-cpu-trig",false,"cpu","1",285.600885
"piha.soe.ucsc.edu","without","stressng-cpu-union",false,"cpu","1",8263.880978
