benchmark,base_result,machine,limits,lower_is_better,class,repetition,result,normalized
stressng-cpu-clongdouble,35.116170000000004,192.168.140.82,quota-7111,false,cpu,rep-2,355.786267,10.131693376584062
stressng-cpu-clongdouble,35.116170000000004,192.168.140.82,without,false,cpu,1,669.254158,19.058290183696
stressng-cpu-clongdouble,35.116170000000004,192.168.140.82,without,false,cpu,2,665.857454,18.961562550813483
stressng-cpu-clongdouble,35.116170000000004,192.168.140.86,quota-6352,false,cpu,rep-1,25.757135,0.7334836059855047
stressng-cpu-clongdouble,35.116170000000004,192.168.140.86,quota-6352,false,cpu,rep-2,25.479008,0.7255634085380039
stressng-cpu-clongdouble,35.116170000000004,192.168.140.86,without,false,cpu,1,71.808481,2.044883624837219
stressng-cpu-clongdouble,35.116170000000004,192.168.140.86,without,false,cpu,2,71.88483199999999,2.0470578653651574
stressng-cpu-clongdouble,35.116170000000004,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-1,25.752433,0.7333497075563764
stressng-cpu-clongdouble,35.116170000000004,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-2,25.719267000000002,0.7324052423712495
stressng-cpu-clongdouble,35.116170000000004,clnode056.clemson.cloudlab.us,without,false,cpu,1,51.183257,1.4575409846802767
stressng-cpu-clongdouble,35.116170000000004,clnode056.clemson.cloudlab.us,without,false,cpu,2,51.158761,1.4568434143017304
stressng-cpu-clongdouble,35.116170000000004,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-1,33.56579,0.9558499688320223
stressng-cpu-clongdouble,35.116170000000004,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-2,33.565934000000006,0.9558540695070107
stressng-cpu-clongdouble,35.116170000000004,dwill.soe.ucsc.edu,without,false,cpu,1,78.03525400000001,2.2222028769082733
stressng-cpu-clongdouble,35.116170000000004,dwill.soe.ucsc.edu,without,false,cpu,2,78.07746800000001,2.223405001171825
stressng-cpu-clongdouble,35.116170000000004,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-1,45.280364,1.2894448341034912
stressng-cpu-clongdouble,35.116170000000004,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-2,45.337892,1.2910830537612727
stressng-cpu-clongdouble,35.116170000000004,nibbler.soe.ucsc.edu,without,false,cpu,1,94.184205,2.6820750953193357
stressng-cpu-clongdouble,35.116170000000004,nibbler.soe.ucsc.edu,without,false,cpu,2,93.412837,2.6601089184839912
stressng-cpu-correlate,29.845467,192.168.140.82,quota-7111,false,cpu,rep-1,21.182978,0.7097552871261823
stressng-cpu-correlate,29.845467,192.168.140.82,quota-7111,false,cpu,rep-2,21.233012,0.7114317226130186
stressng-cpu-correlate,29.845467,192.168.140.82,without,false,cpu,1,39.924638,1.3377119547166074
stressng-cpu-correlate,29.845467,192.168.140.82,without,false,cpu,2,39.764454,1.3323448415131183
stressng-cpu-correlate,29.845467,192.168.140.86,quota-6352,false,cpu,rep-1,22.036763,0.7383621439061416
stressng-cpu-correlate,29.845467,192.168.140.86,quota-6352,false,cpu,rep-2,21.779053,0.7297273317921278
stressng-cpu-correlate,29.845467,192.168.140.86,without,false,cpu,1,61.433161,2.0583749284271544
stressng-cpu-correlate,29.845467,192.168.140.86,without,false,cpu,2,61.43346700000001,2.0583851812404212
stressng-cpu-correlate,29.845467,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-1,22.071799,0.7395360575192206
stressng-cpu-correlate,29.845467,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-2,22.035476,0.7383190217797564
stressng-cpu-correlate,29.845467,clnode056.clemson.cloudlab.us,without,false,cpu,1,43.757191999999996,1.466125224309608
stressng-cpu-correlate,29.845467,clnode056.clemson.cloudlab.us,without,false,cpu,2,43.653141999999995,1.462638932739769
stressng-cpu-correlate,29.845467,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-1,28.318185999999997,0.9488270362799147
stressng-cpu-correlate,29.845467,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-2,28.318619,0.9488415443457461
stressng-cpu-correlate,29.845467,dwill.soe.ucsc.edu,without,false,cpu,1,65.56126,2.1966907068333024
stressng-cpu-correlate,29.845467,dwill.soe.ucsc.edu,without,false,cpu,2,65.55585400000001,2.1965095737989295
stressng-cpu-correlate,29.845467,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-1,22.307735,0.747441311606885
stressng-cpu-correlate,29.845467,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-2,22.459039999999998,0.7525109256960194
stressng-cpu-correlate,29.845467,nibbler.soe.ucsc.edu,without,false,cpu,1,46.589745,1.561032534689439
stressng-cpu-correlate,29.845467,nibbler.soe.ucsc.edu,without,false,cpu,2,46.12583,1.5454886331649627
stressng-cpu-correlate,29.812007,192.168.140.82,quota-7111,false,cpu,rep-1,21.182978,0.7105518927323476
stressng-cpu-correlate,29.812007,192.168.140.82,quota-7111,false,cpu,rep-2,21.233012,0.7122302097943287
stressng-cpu-correlate,29.812007,192.168.140.82,without,false,cpu,1,39.924638,1.3392133578930128
stressng-cpu-correlate,29.812007,192.168.140.82,without,false,cpu,2,39.764454,1.333840220821094
stressng-cpu-correlate,29.812007,192.168.140.86,quota-6352,false,cpu,rep-1,22.036763,0.7391908568919898
stressng-cpu-correlate,29.812007,192.168.140.86,quota-6352,false,cpu,rep-2,21.779053,0.730546353353533
stressng-cpu-correlate,29.812007,192.168.140.86,without,false,cpu,1,61.433161,2.0606851796324883
stressng-cpu-correlate,29.812007,192.168.140.86,without,false,cpu,2,61.43346700000001,2.0606954439531697
stressng-cpu-correlate,29.812007,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-1,22.071799,0.7403660880664625
stressng-cpu-correlate,29.812007,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-2,22.035476,0.7391476863667715
stressng-cpu-correlate,29.812007,clnode056.clemson.cloudlab.us,without,false,cpu,1,43.757191999999996,1.4677707542467702
stressng-cpu-correlate,29.812007,clnode056.clemson.cloudlab.us,without,false,cpu,2,43.653141999999995,1.464280549779825
stressng-cpu-correlate,29.812007,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-1,28.318185999999997,0.9498919680248296
stressng-cpu-correlate,29.812007,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-2,28.318619,0.949906492374029
stressng-cpu-correlate,29.812007,dwill.soe.ucsc.edu,without,false,cpu,1,65.56126,2.1991561990442308
stressng-cpu-correlate,29.812007,dwill.soe.ucsc.edu,without,false,cpu,2,65.55585400000001,2.198974862712195
stressng-cpu-correlate,29.812007,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-1,22.307735,0.7482802147470313
stressng-cpu-correlate,29.812007,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-2,22.459039999999998,0.7533555188015352
stressng-cpu-correlate,29.812007,nibbler.soe.ucsc.edu,without,false,cpu,1,46.589745,1.5627845854188884
stressng-cpu-correlate,29.812007,nibbler.soe.ucsc.edu,without,false,cpu,2,46.12583,1.5472232379389954
stressng-cpu-crc16,34.057782,192.168.140.82,quota-7111,false,cpu,rep-1,68.650688,2.0157122386889434
stressng-cpu-crc16,34.057782,192.168.140.82,quota-7111,false,cpu,rep-2,68.951225,2.02453656553442
stressng-cpu-crc16,34.057782,192.168.140.82,without,false,cpu,1,129.44302,3.8006884887571357
stressng-cpu-crc16,34.057782,192.168.140.82,without,false,cpu,2,129.436524,3.8004977540815776
stressng-cpu-crc16,34.057782,192.168.140.86,quota-6352,false,cpu,rep-1,47.496656,1.3945904052119424
stressng-cpu-crc16,34.057782,192.168.140.86,quota-6352,false,cpu,rep-2,46.97269,1.379205786213559
stressng-cpu-crc16,34.057782,192.168.140.86,without,false,cpu,1,132.398052,3.88745373964752
stressng-cpu-crc16,34.057782,192.168.140.86,without,false,cpu,2,132.41905500000001,3.8880704268997905
stressng-cpu-crc16,34.057782,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-1,47.406727000000004,1.3919499220471845
stressng-cpu-crc16,34.057782,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-2,47.482556,1.3941764029143178
stressng-cpu-crc16,34.057782,clnode056.clemson.cloudlab.us,without,false,cpu,1,94.228951,2.7667377458696514
stressng-cpu-crc16,34.057782,clnode056.clemson.cloudlab.us,without,false,cpu,2,94.228545,2.766725824952429
stressng-cpu-crc16,34.057782,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-1,54.092691,1.5882622949433407
stressng-cpu-crc16,34.057782,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-2,54.095293999999996,1.588338723878143
stressng-cpu-crc16,34.057782,dwill.soe.ucsc.edu,without,false,cpu,1,125.234954,3.6771318226183958
stressng-cpu-crc16,34.057782,dwill.soe.ucsc.edu,without,false,cpu,2,125.240397,3.677291639250025
stressng-cpu-crc16,34.057782,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-1,31.495002000000003,0.9247519994108836
stressng-cpu-crc16,34.057782,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-2,31.692185,0.9305416600529064
stressng-cpu-crc16,34.057782,nibbler.soe.ucsc.edu,without,false,cpu,1,65.528063,1.9240261447442466
stressng-cpu-crc16,34.057782,nibbler.soe.ucsc.edu,without,false,cpu,2,65.01866899999999,1.9090693868438051
stressng-cpu-crc16,34.058104,192.168.140.82,quota-7111,false,cpu,rep-1,68.650688,2.015693181276327
stressng-cpu-crc16,34.058104,192.168.140.82,quota-7111,false,cpu,rep-2,68.951225,2.024517424692813
stressng-cpu-crc16,34.058104,192.168.140.82,without,false,cpu,1,129.44302,3.800652555409426
stressng-cpu-crc16,34.058104,192.168.140.82,without,false,cpu,2,129.436524,3.8004618225371556
stressng-cpu-crc16,34.058104,192.168.140.86,quota-6352,false,cpu,rep-1,47.496656,1.394577220152948
stressng-cpu-crc16,34.058104,192.168.140.86,quota-6352,false,cpu,rep-2,46.97269,1.379192746607386
stressng-cpu-crc16,34.058104,192.168.140.86,without,false,cpu,1,132.398052,3.8874169859837178
stressng-cpu-crc16,34.058104,192.168.140.86,without,false,cpu,2,132.41905500000001,3.888033667405561
stressng-cpu-crc16,34.058104,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-1,47.406727000000004,1.3919367619524563
stressng-cpu-crc16,34.058104,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-2,47.482556,1.3941632217694797
stressng-cpu-crc16,34.058104,clnode056.clemson.cloudlab.us,without,false,cpu,1,94.228951,2.766711587938072
stressng-cpu-crc16,34.058104,clnode056.clemson.cloudlab.us,without,false,cpu,2,94.228545,2.766699667133555
stressng-cpu-crc16,34.058104,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-1,54.092691,1.5882472788267956
stressng-cpu-crc16,34.058104,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-2,54.095293999999996,1.588323707039006
stressng-cpu-crc16,34.058104,dwill.soe.ucsc.edu,without,false,cpu,1,125.234954,3.677097057428681
stressng-cpu-crc16,34.058104,dwill.soe.ucsc.edu,without,false,cpu,2,125.240397,3.6772568725493353
stressng-cpu-crc16,34.058104,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-1,31.495002000000003,0.9247432564067571
stressng-cpu-crc16,34.058104,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-2,31.692185,0.9305328623108321
stressng-cpu-crc16,34.058104,nibbler.soe.ucsc.edu,without,false,cpu,1,65.528063,1.9240079541714947
stressng-cpu-crc16,34.058104,nibbler.soe.ucsc.edu,without,false,cpu,2,65.01866899999999,1.9090513376786913
stressng-cpu-decimal32,750.205616,192.168.140.82,quota-7111,false,cpu,rep-1,738.7849219999999,0.9847765815712048
stressng-cpu-decimal32,750.205616,192.168.140.82,quota-7111,false,cpu,rep-2,741.880119,0.9889023797977008
stressng-cpu-decimal32,750.205616,192.168.140.82,without,false,cpu,1,1396.141083,1.861011239084086
stressng-cpu-decimal32,750.205616,192.168.140.82,without,false,cpu,2,1402.287529,1.8692042542640737
stressng-cpu-decimal32,750.205616,192.168.140.86,quota-6352,false,cpu,rep-1,531.5874200000001,0.7085889636955212
stressng-cpu-decimal32,750.205616,192.168.140.86,quota-6352,false,cpu,rep-2,524.4463559999999,0.699070154654774
stressng-cpu-decimal32,750.205616,192.168.140.86,without,false,cpu,1,1477.435574,1.9693741855432874
stressng-cpu-decimal32,750.205616,192.168.140.86,without,false,cpu,2,1484.767008,1.9791467516820083
stressng-cpu-decimal32,750.205616,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-1,530.690453,0.7073933354825753
stressng-cpu-decimal32,750.205616,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-2,531.534989,0.7085190748558726
stressng-cpu-decimal32,750.205616,clnode056.clemson.cloudlab.us,without,false,cpu,1,1056.233442,1.4079252667178115
stressng-cpu-decimal32,750.205616,clnode056.clemson.cloudlab.us,without,false,cpu,2,1057.08445,1.4090596330593186
stressng-cpu-decimal32,750.205616,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-1,821.39532,1.0948935898128493
stressng-cpu-decimal32,750.205616,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-2,696.293949,0.9281374787788845
stressng-cpu-decimal32,750.205616,dwill.soe.ucsc.edu,without,false,cpu,1,1616.070602,2.1541702268461824
stressng-cpu-decimal32,750.205616,dwill.soe.ucsc.edu,without,false,cpu,2,1617.507638,2.156085749696654
stressng-cpu-decimal32,750.205616,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-1,772.683309,1.0299620430993948
stressng-cpu-decimal32,750.205616,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-2,780.433889,1.0402933173989997
stressng-cpu-decimal32,750.205616,nibbler.soe.ucsc.edu,without,false,cpu,1,1618.506925,2.1574177671845103
stressng-cpu-decimal32,750.205616,nibbler.soe.ucsc.edu,without,false,cpu,2,1615.686903,2.1536587683982362
stressng-cpu-decimal32,753.149848,192.168.140.82,quota-7111,false,cpu,rep-1,738.7849219999999,0.9809268686196427
stressng-cpu-decimal32,753.149848,192.168.140.82,quota-7111,false,cpu,rep-2,741.880119,0.985036538173742
stressng-cpu-decimal32,753.149848,192.168.140.82,without,false,cpu,1,1396.141083,1.8537361279531188
stressng-cpu-decimal32,753.149848,192.168.140.82,without,false,cpu,2,1402.287529,1.8618971147956733
stressng-cpu-decimal32,753.149848,192.168.140.86,quota-6352,false,cpu,rep-1,531.5874200000001,0.7058189302057724
stressng-cpu-decimal32,753.149848,192.168.140.86,quota-6352,false,cpu,rep-2,524.4463559999999,0.6963373323285859
stressng-cpu-decimal32,753.149848,192.168.140.86,without,false,cpu,1,1477.435574,1.961675459303817
stressng-cpu-decimal32,753.149848,192.168.140.86,without,false,cpu,2,1484.767008,1.9714098222854584
stressng-cpu-decimal32,753.149848,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-1,530.690453,0.7046279759721866
stressng-cpu-decimal32,753.149848,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-2,531.534989,0.705749314577303
stressng-cpu-decimal32,753.149848,clnode056.clemson.cloudlab.us,without,false,cpu,1,1056.233442,1.4024213704680983
stressng-cpu-decimal32,753.149848,clnode056.clemson.cloudlab.us,without,false,cpu,2,1057.08445,1.4035513023166672
stressng-cpu-decimal32,753.149848,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-1,821.39532,1.0906134047311127
stressng-cpu-decimal32,753.149848,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-2,696.293949,0.9245091808078012
stressng-cpu-decimal32,753.149848,dwill.soe.ucsc.edu,without,false,cpu,1,1616.070602,2.1457490913547925
stressng-cpu-decimal32,753.149848,dwill.soe.ucsc.edu,without,false,cpu,2,1617.507638,2.1476571259959942
stressng-cpu-decimal32,753.149848,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-1,772.683309,1.0259356900248622
stressng-cpu-decimal32,753.149848,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-2,780.433889,1.0362265770516361
stressng-cpu-decimal32,753.149848,nibbler.soe.ucsc.edu,without,false,cpu,1,1618.506925,2.148983936328166
stressng-cpu-decimal32,753.149848,nibbler.soe.ucsc.edu,without,false,cpu,2,1615.686903,2.1452396323128515
stressng-cpu-decimal64,838.261767,192.168.140.82,quota-7111,false,cpu,rep-1,804.930088,0.9602371474971493
stressng-cpu-decimal64,838.261767,192.168.140.82,quota-7111,false,cpu,rep-2,805.418178,0.9608194119152759
stressng-cpu-decimal64,838.261767,192.168.140.82,without,false,cpu,1,1519.572176,1.8127656966132395
stressng-cpu-decimal64,838.261767,192.168.140.82,without,false,cpu,2,1513.853981,1.8059442057316208
stressng-cpu-decimal64,838.261767,192.168.140.86,quota-6352,false,cpu,rep-1,693.074635,0.8267997686216793
stressng-cpu-decimal64,838.261767,192.168.140.86,quota-6352,false,cpu,rep-2,677.464304,0.8081775057265614
stressng-cpu-decimal64,838.261767,192.168.140.86,without,false,cpu,1,1935.723389,2.3092111142413585
stressng-cpu-decimal64,838.261767,192.168.140.86,without,false,cpu,2,1949.184804,2.3252698390096085
stressng-cpu-decimal64,838.261767,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-1,695.45432,0.8296386014226986
stressng-cpu-decimal64,838.261767,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-2,695.935688,0.8302128468660077
stressng-cpu-decimal64,838.261767,clnode056.clemson.cloudlab.us,without,false,cpu,1,1384.661342,1.6518245213013516
stressng-cpu-decimal64,838.261767,clnode056.clemson.cloudlab.us,without,false,cpu,2,1388.505321,1.6564101759874255
stressng-cpu-decimal64,838.261767,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-1,1083.892859,1.2930243292367647
stressng-cpu-decimal64,838.261767,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-2,888.473077,1.0598993202084093
stressng-cpu-decimal64,838.261767,dwill.soe.ucsc.edu,without,false,cpu,1,2072.489475,2.4723655027439655
stressng-cpu-decimal64,838.261767,dwill.soe.ucsc.edu,without,false,cpu,2,2062.536663,2.4604923476129383
stressng-cpu-decimal64,838.261767,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-1,890.722352,1.062582581080547
stressng-cpu-decimal64,838.261767,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-2,909.4828050000001,1.0849627655748735
stressng-cpu-decimal64,838.261767,nibbler.soe.ucsc.edu,without,false,cpu,1,1886.844937,2.2509018200277766
stressng-cpu-decimal64,838.261767,nibbler.soe.ucsc.edu,without,false,cpu,2,1860.2546280000001,2.2191810496827777
stressng-cpu-decimal64,838.89756,192.168.140.82,quota-7111,false,cpu,rep-1,804.930088,0.9595093923029171
stressng-cpu-decimal64,838.89756,192.168.140.82,quota-7111,false,cpu,rep-2,805.418178,0.9600912154280197
stressng-cpu-decimal64,838.89756,192.168.140.82,without,false,cpu,1,1519.572176,1.811391817613583
stressng-cpu-decimal64,838.89756,192.168.140.82,without,false,cpu,2,1513.853981,1.804575496679237
stressng-cpu-decimal64,838.89756,192.168.140.86,quota-6352,false,cpu,rep-1,693.074635,0.8261731444301733
stressng-cpu-decimal64,838.89756,192.168.140.86,quota-6352,false,cpu,rep-2,677.464304,0.8075649951824868
stressng-cpu-decimal64,838.89756,192.168.140.86,without,false,cpu,1,1935.723389,2.3074609836748126
stressng-cpu-decimal64,838.89756,192.168.140.86,without,false,cpu,2,1949.184804,2.323507537678379
stressng-cpu-decimal64,838.89756,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-1,695.45432,0.8290098257050599
stressng-cpu-decimal64,838.89756,clnode056.clemson.cloudlab.us,quota-7009,false,cpu,rep-2,695.935688,0.8295836359328546
stressng-cpu-decimal64,838.89756,clnode056.clemson.cloudlab.us,without,false,cpu,1,1384.661342,1.650572618187136
stressng-cpu-decimal64,838.89756,clnode056.clemson.cloudlab.us,without,false,cpu,2,1388.505321,1.6551547974463057
stressng-cpu-decimal64,838.89756,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-1,1083.892859,1.2920443575971303
stressng-cpu-decimal64,838.89756,dwill.soe.ucsc.edu,quota-5465,false,cpu,rep-2,888.473077,1.0590960319398235
stressng-cpu-decimal64,838.89756,dwill.soe.ucsc.edu,without,false,cpu,1,2072.489475,2.4704917189173847
stressng-cpu-decimal64,838.89756,dwill.soe.ucsc.edu,without,false,cpu,2,2062.536663,2.4586275623450375
stressng-cpu-decimal64,838.89756,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-1,890.722352,1.0617772591924097
stressng-cpu-decimal64,838.89756,nibbler.soe.ucsc.edu,quota-7116,false,cpu,rep-2,909.4828050000001,1.0841404819439457
stressng-cpu-decimal64,838.89756,nibbler.soe.ucsc.edu,without,false,cpu,1,1886.844937,2.249195881556742
stressng-cpu-decimal64,838.89756,nibbler.soe.ucsc.edu,without,false,cpu,2,1860.2546280000001,2.2174991521014795
stressng-cpu-decimal128,128.985374,192.168.140.82,quota-7111,false,cpu,rep-1,100.411637,0.7784730460990096
stressng-cpu-decimal128,128.985374,192.168.140.82,quota-7111,false,cpu,rep-2,100.593241,0.7798809886770572
stressng-cpu-decimal128,128.985374,192.168.140.82,without,false,cpu,1,190.374546,1.4759390161554287
stressng-cpu-decimal128,128.985374,192.168.140.82,without,false,cpu,2,188.75517299999998,1.4633843136354356
stressng-cpu-decimal128,128.985374,192.168.140.86,quota-6352,false,cpu,rep-1,113.259184,0.8780777268591708
stressng-cpu-decimal128,128.985374,192.168.140.86,quota-6352,false,cpu,rep-2,110.301401,0.8551465765413061
